store,city,category_name,category_id,product_id,product_name,brand,price_kzt,currency,unit,source
clever,astana,"Овощи, зелень, грибы, соленья",1089,18771b4e-d9f9-11ec-b2bc-005056a59fae,Имбирь кг,,2640,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,50384412-a850-11ed-b2c9-005056a59fae,Микс салатный Green Eco мультивитамин 120 гр,,1199,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,2e3772d6-bfd5-11ec-b2b6-005056a59fae,Микс салатный Green Eco красный + зеленый 120 гр,,1200,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,2e3772cc-bfd5-11ec-b2b6-005056a59fae,Смесь салатная Fitness Green Eco в контейнере 120 гр,,1490,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,3436e02c-bfd5-11ec-b2b6-005056a59fae,Базилик зеленый Green Eco в горшке 80 гр,,885,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,6cae7930-d9f8-11ec-b2bc-005056a59fae,Джусай кг,,2250,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,2e3772ce-bfd5-11ec-b2b6-005056a59fae,Смесь салатная Green Eco Family в контейнере 120 гр,,1490,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,2373550b-bfd5-11ec-b2b6-005056a59fae,Салат Green Eco Лолло Бионда 150 гр,,945,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,9a5d8337-da03-11ec-b2bc-005056a59fae,Перец светофор зелёный кг,,2160,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,6c4786dc-d466-11ed-b2cd-005056a59fae,Грибы Еноки кг,,1125,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,b5697e82-71bc-11ef-b2ec-9de26f945390,Капуста квашеная Солёныч с клюквой 850 гр,,895,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,bdae262d-71bb-11ef-b2ec-9de26f945390,Капуста квашеная Солёныч 850 гр,,795,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,4e1e382d-71b3-11ef-b2ec-9de26f945390,Морковь по-корейски Солёныч 450 гр,,695,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,31c7ed2b-71bd-11ef-b2ec-9de26f945390,Аджика Солёныч острая 500 гр,,8575,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,900d0556-71b5-11ef-b2ec-9de26f945390,Капуста квашеная Солёныч со свеклой 850 гр,,955,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,2e3772d4-bfd5-11ec-b2b6-005056a59fae,Салат Green Eco Лолло росса 150 гр,,945,KZT,,clevermarket.kz
clever,astana,"Овощи, зелень, грибы, соленья",1089,2e3772ca-bfd5-11ec-b2b6-005056a59fae,Салат Green Eco Трио в горшке 150 гр,,1025,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e33d55d0-ba2b-11ec-b2b6-005056a59fae,Водка Absolut Blue 40% 0.7 л,,9720,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,876a9994-b95d-11ec-b2b6-005056a59fae,Виски Auchentoshan Three Wood 43% 0.7 л в коробке,,27929,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,0e986dd2-baef-11ec-b2b6-005056a59fae,"Виски Balvenie односолодовый 14 Caribbean Cask 43% 0,7 л в коробке",,50349,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,f5c79f6b-bd59-11ec-b2b6-005056a59fae,Виски Bushmills Single Malt 10 YO 40% 0.7 л в коробке,,18525,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,f5c79f6d-bd59-11ec-b2b6-005056a59fae,Виски Glenmorangie The Lasanta 12 YO 43% 0.7 л в коробке,,25459,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,327bc8d4-f5db-11ec-b2be-005056a59fae,"Виски Highland Park Malt 10 лет 40% 0,7 л в коробке",,18429,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,327bc8d6-f5db-11ec-b2be-005056a59fae,"Виски Highland Park Malt 12 лет 40% 0,7 л в коробке",,26599,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,7b58b336-b95d-11ec-b2b6-005056a59fae,Виски Johnnie Walker Black Label 40% 1 л в коробке,,19789,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,9ac2ebf1-8ea2-11ee-b2e2-005056a59fae,"Виски Natterjack Blend 40% 0,7 л",,17099,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,08de989a-d328-11ec-b2bb-005056a59fae,"Виски Scotch Label 5, 0.5 л",,6379,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,08de9898-d328-11ec-b2bb-005056a59fae,"Виски Scotch Label 5, 0.7 л",,8039,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e5b83710-bb20-11ec-b2b6-005056a59fae,"Виски Tenjaku 40% 0,7 л",,11209,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e5b83712-bb20-11ec-b2b6-005056a59fae,"Виски The Famous Grouse купажированный 40% 0,5 л",,5509,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e5b83714-bb20-11ec-b2b6-005056a59fae,"Виски The Famous Grouse купажированный 40% 0,7 л",,7315,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,27b6ba89-baef-11ec-b2b6-005056a59fae,"Виски Tullamore купажированный D.E.W. 12 yo 40% 0,7 л в коробке",,21609,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,27b6ba87-baef-11ec-b2b6-005056a59fae,"Виски Tullamore купажированный D.E.W. Original 40% 0,5 л",,7315,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,27b6ba81-baef-11ec-b2b6-005056a59fae,Виски Tullamore купажированный D.E.W. Original 40% 1 л,,13299,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2182dd15-baef-11ec-b2b6-005056a59fae,"Виски Tullamore купажированный D.E.W. XO Rum Finish 43% 0,7 л",,12489,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2182dd13-baef-11ec-b2b6-005056a59fae,"Виски Tullamore односолодовый D.E.W. 14yo Single Malt 41,3% 0,7 л в коробке",,23749,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2daa80cf-d328-11ec-b2bb-005056a59fae,Водка Koskenkorva Vodka 40% 0.5 л,,5899,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2daa80d1-d328-11ec-b2bb-005056a59fae,Водка Koskenkorva Vodka 40% 0.7 л,,7795,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,608978ec-f6bc-11ec-b2bf-005056a59fae,"Водка Marlin Atlantic 40% 0,5 л",,2839,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,608978f0-f6bc-11ec-b2bf-005056a59fae,"Водка Marlin White Coral 40% 0,5 л",,2795,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,608978f2-f6bc-11ec-b2bf-005056a59fae,"Водка Nikita 40% 0,7 л",,4535,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,66aca89f-f6bc-11ec-b2bf-005056a59fae,"Водка Rakija Dunja айвовая 40% 0,7 л",,10335,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,66aca8a1-f6bc-11ec-b2bf-005056a59fae,"Водка Rakija Kajsija абрикосовая 40% 0,7 л",,10335,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,66aca8a4-f6bc-11ec-b2bf-005056a59fae,"Водка Rakija Muskatna виноградная 45% 0,7 л",,9739,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,66aca8a6-f6bc-11ec-b2bf-005056a59fae,"Водка Rakija Viljamovka грушевая 40% 0,7 л",,11349,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,76868385-957e-11ee-b2e2-005056a59fae,"Водка Skyy 0,7 л",,6555,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e81e6184-957e-11ee-b2e2-005056a59fae,Водка Skyy 1 л,,8265,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2daa80d9-d328-11ec-b2bb-005056a59fae,Водка Stolichnaya 40% 0.5 л,,5215,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,3427142b-8db0-11ee-b2e2-005056a59fae,"Водка Summum Sigle Estate Organic 0,7 л",,10449,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e0c00e60-b95d-11ec-b2b6-005056a59fae,Водка Tito's handmade 40% 0.5 л,,8009,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e0c00e5e-b95d-11ec-b2b6-005056a59fae,Водка Tito's handmade 40% 0.7 л,,11309,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,30df9115-ed5a-11ec-b2be-005056a59fae,Водка Зерна Севера 40% 0.5 л,,4959,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,912d879b-b92a-11ec-b2b6-005056a59fae,Водка Зерно Озимая 40% 0.5 л,,2079,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,66aca8a8-f6bc-11ec-b2bf-005056a59fae,"Водка Коноплянка Заповедная 40% 0,5 л",,2229,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,408980d5-f5db-11ec-b2be-005056a59fae,"Водка Мурава оригинальная пшеничная 40% 0,5 л",,2849,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,408980dc-f5db-11ec-b2be-005056a59fae,"Водка Мурава оригинальная ржаная 40% 0,5 л",,2849,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2ce508ba-01d4-11ed-b2bf-005056a59fae,"Водка Мягков на спирте органик 40% 0,5 л",,2355,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,ef3111e0-bb20-11ec-b2b6-005056a59fae,"Водка Пшеничная История Деревенская 40% 0,5 л",,2089,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,32e9371d-01d4-11ed-b2bf-005056a59fae,"Водка Русская Шунгитовая Очистка 40% 0,5 л",,2409,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,863e0987-baef-11ec-b2b6-005056a59fae,"Водка Русский Стандарт Голд 40% 0,7 л",,6109,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,863e0989-baef-11ec-b2b6-005056a59fae,Водка Русский Стандарт Голд 40% 1 л,,8235,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,8cab1e77-baef-11ec-b2b6-005056a59fae,"Водка Русский Стандарт Платинум 40% 0,5 л",,5079,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,8cab1e7b-baef-11ec-b2b6-005056a59fae,Водка Русский Стандарт Платинум 40% 1 л,,9135,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,30df9117-ed5a-11ec-b2be-005056a59fae,Водка Хлебная Мера Пшеничная 0.5 л,,2885,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,2daa80cd-d328-11ec-b2bb-005056a59fae,Водка Хлебная Слеза 40% 0.75 л,,2975,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,e219d5c6-bd59-11ec-b2b6-005056a59fae,Коньяк Hennessy VSOP 40% 0.7 л в коробке,,34959,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,ee1aef7a-baef-11ec-b2b6-005056a59fae,"Ликер Drambuie 40% 0,7 л",,12349,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,ee1aef7c-baef-11ec-b2b6-005056a59fae,Ликер Drambuie 40% 1 л,,17099,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,ee1aef7e-baef-11ec-b2b6-005056a59fae,"Ликер Jelzin Black 16,6% 0.7 л",,3979,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,ee1aef84-baef-11ec-b2b6-005056a59fae,"Ликер Jelzin клюква 15% 0,7 л",,3979,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,5e28f0ec-8ea2-11ee-b2e2-005056a59fae,"Ром Brugal 1888 40% 0,7 л",,21375,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,5b47aead-baf0-11ec-b2b6-005056a59fae,"Ром Sailor Jerry 40% 0,7 л",,7885,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,9cfb545e-d32a-11ec-b2bb-005056a59fae,Чача Rkatsiteli Виноградная 40% 0.5 л,,3939,KZT,,clevermarket.kz
clever,astana,Крепкий алкоголь,2169,f0757987-55b9-11ed-b2c6-005056a59fae,"Водка Чача Тифлисская 40% 0,5 л",,5225,KZT,,clevermarket.kz
clever,astana,Вина,2167,6400a199-bae6-11ec-b2b6-005056a59fae,"Вино Askaneli Kisi белое сухое 13% 0,75 л",,4839,KZT,,clevermarket.kz
clever,astana,Вина,2167,6400a19b-bae6-11ec-b2b6-005056a59fae,"Вино Askaneli Manavi белое сухое 13% 0,75 л",,4839,KZT,,clevermarket.kz
clever,astana,Вина,2167,c8f7bc00-bae6-11ec-b2b6-005056a59fae,"Вино Askaneli Мукузани Премиум красное сухое 13% 0,75 л",,4699,KZT,,clevermarket.kz
clever,astana,Вина,2167,356c5126-bae7-11ec-b2b6-005056a59fae,"Вино Askaneli Прима - Шардонне-Ркацители Гоча белое сухое 14% 0,75 л",,9339,KZT,,clevermarket.kz
clever,astana,Вина,2167,cf05742e-bae6-11ec-b2b6-005056a59fae,"Вино Askaneli Саперави Резерв Гоча красное сухое 13% 0,75 л",,10839,KZT,,clevermarket.kz
clever,astana,Вина,2167,87e038d9-d329-11ec-b2bb-005056a59fae,Вино Baccolo Bianco Veneto Igt белое сухое 12.5% 0.75 л,,5079,KZT,,clevermarket.kz
clever,astana,Вина,2167,062f5181-fb4a-11ec-b2bf-005056a59fae,Вино Bodegas Canopy La Vina Escondida красное сухое 14.5% 0.75 л,,32395,KZT,,clevermarket.kz
clever,astana,Вина,2167,062f517f-fb4a-11ec-b2bf-005056a59fae,Вино Bodegas Canopy Malpaso красное сухое 14% 0.75 л,,14345,KZT,,clevermarket.kz
clever,astana,Вина,2167,062f5176-fb4a-11ec-b2bf-005056a59fae,Вино Bodegas Coral Duero Salgadero красное сухое 15% 0.75 л,,16339,KZT,,clevermarket.kz
clever,astana,Вина,2167,217cc250-bad5-11ec-b2b6-005056a59fae,Вино Bodegas Piqueras Old Vines Garnacha красное сухое 12.5% 0.75 л,,5890,KZT,,clevermarket.kz
clever,astana,Вина,2167,e001c740-d329-11ec-b2bb-005056a59fae,Вино Brave Italian Growers Red Organic красное сухое 0.75 л,,4205,KZT,,clevermarket.kz
clever,astana,Вина,2167,87e038df-d329-11ec-b2bb-005056a59fae,Вино Brave Italian Growers White Organic белое сухое 0.75 л,,4205,KZT,,clevermarket.kz
clever,astana,Вина,2167,916f1f83-c76e-11ec-b2b9-005056a59fae,"Вино Castillo de Liria tinto Crianza красное сухое 13% 0,75 л",,3789,KZT,,clevermarket.kz
clever,astana,Вина,2167,c2b0440e-bbe8-11ec-b2b6-005056a59fae,"Вино Cesari Bardolino Classico DOC Rosso красное сухое 0,75 л",,5609,KZT,,clevermarket.kz
clever,astana,Вина,2167,e001c73c-d329-11ec-b2bb-005056a59fae,Вино Cielo Cabernet Sauvignon Veneto красное сухое 12% 0.75 л,,4049,KZT,,clevermarket.kz
clever,astana,Вина,2167,f7ba4c44-d329-11ec-b2bb-005056a59fae,Вино Cielo Pinot Grigio Blush Delle Venezie розовое полусухое 12% 0.75 л,,4615,KZT,,clevermarket.kz
clever,astana,Вина,2167,cbf43eba-bd59-11ec-b2b6-005056a59fae,Вино Cono Sur Carmenere Bicicleta красное сухое 13.5% 0.75 л,,4749,KZT,,clevermarket.kz
clever,astana,Вина,2167,3bd24135-bae7-11ec-b2b6-005056a59fae,"Вино Cruse Шардоне 2018 белое сухое 13% 0,75 л",,4849,KZT,,clevermarket.kz
clever,astana,Вина,2167,ec6ecbbb-01d3-11ed-b2bf-005056a59fae,"Вино False Bay Chardonnay Шардоне белое сухое 0,75 л",,5205,KZT,,clevermarket.kz
clever,astana,Вина,2167,fbfec567-01d3-11ed-b2bf-005056a59fae,"Вино False Bay Cinsault Mouvedre Сенсо Муведр розовое сухое 0,75 л",,5205,KZT,,clevermarket.kz
clever,astana,Вина,2167,d9de9838-d329-11ec-b2bb-005056a59fae,Вино Finca Flichman Misterio Malbec красное сухое 13% 0.75 л,,4819,KZT,,clevermarket.kz
clever,astana,Вина,2167,217cc244-bad5-11ec-b2b6-005056a59fae,Вино Folonari Nero d'Avola Terre Siciliane IGT красное сухое 13.5% 0.75 л,,3609,KZT,,clevermarket.kz
